1.7589e-05	3.5466e-05	2.0584e-05
1.6689e-05	3.1125e-05	2.962e-05
8.8676e-06	2.3135e-05	2.1194e-05
1.1399e-05	1.5843e-05	1.0051e-05
1.1129e-05	2.2195e-05	1.8653e-05
2.2065e-05	3.1159e-05	1.3376e-05
2.2313e-05	9.019e-06	1.9326e-05
2.91e-05	2.3977e-05	3.5086e-05
3.4544e-05	4.2902e-05	3.6451e-05
2.7458e-05	4.8239e-05	3.6059e-05
2.0172e-05	2.5132e-05	1.1421e-05
3.7757e-05	4.1577e-05	2.2249e-05
3.0083e-05	2.2915e-05	1.1515e-05
3.6542e-05	2.5988e-05	2.2159e-05
1.9396e-05	3.0072e-05	2.4283e-05
2.9771e-05	2.6064e-05	2.0044e-05
1.5952e-05	1.5629e-05	2.6486e-05
9.2547e-06	3.0728e-05	1.4585e-05
2.198e-05	1.4882e-05	1.9131e-05
1.8279e-05	2.2294e-05	3.0211e-05
2.4733e-05	6.8465e-05	1.8107e-05
3.4535e-05	7.0498e-06	3.2265e-05
3.1506e-05	2.9122e-05	1.7287e-05
5.1948e-05	4.9407e-05	1.6378e-05
1.8951e-05	2.121e-05	2.4598e-05
1.7765e-05	5.9684e-05	3.25e-05
3.7603e-05	3.471e-05	1.8232e-05
3.0597e-05	3.2921e-05	2.8859e-05
7.1842e-05	7.168e-05	1.747e-05
2.6941e-05	2.336e-05	1.3137e-05
2.5182e-05	3.3488e-05	1.6708e-05
1.9347e-05	4.2109e-05	1.8298e-05
2.4713e-05	2.356e-05	1.2894e-05
3.6829e-05	3.8585e-05	2.6239e-05
1.6874e-05	2.1417e-05	1.751e-05
4.1119e-05	6.2691e-05	1.6411e-05
2.6603e-05	2.3556e-05	1.4177e-05
3.2146e-05	5.4794e-05	2.4755e-05
3.798e-05	3.7902e-05	2.24e-05
2.9414e-05	6.2941e-05	2.5452e-05
7.173e-05	5.7812e-05	4.0009e-05
7.2539e-05	9.1569e-05	4.8517e-05
0.0001016	6.1131e-05	6.284e-05
6.3161e-05	4.8354e-05	2.7795e-05
5.2003e-05	8.5221e-05	2.14e-05
5.2677e-05	5.0148e-05	8.4825e-05
7.3941e-05	5.3679e-05	4.8116e-05
3.8387e-05	7.9544e-05	4.4954e-05
2.2619e-05	3.823e-05	1.8571e-05
1.5303e-05	3.9214e-05	9.7972e-06
7.3482e-05	4.0795e-05	4.487e-05
3.1949e-05	5.8762e-05	2.3557e-05
4.794e-05	5.9316e-05	4.8556e-05
5.0701e-05	5.4564e-05	4.7179e-05
3.0198e-05	4.3307e-05	1.7831e-05
2.1321e-05	4.2767e-05	1.7006e-05
3.8684e-05	3.6558e-05	2.916e-05
3.3465e-05	3.7151e-05	2.1472e-05
3.3974e-05	3.3935e-05	2.1596e-05
2.3396e-05	4.3198e-05	4.051e-05
3.4425e-05	1.2309e-05	1.2561e-05
5.601e-05	3.6383e-05	2.4662e-05
9.1963e-05	2.3928e-05	2.6932e-05
2.8922e-05	3.3377e-05	2.1242e-05
3.2733e-05	2.7537e-05	3.0301e-05
2.5456e-05	2.5614e-05	3.41e-05
2.1302e-05	1.2025e-05	1.1662e-05
4.9615e-05	3.2584e-05	2.0973e-05
2.8753e-05	3.3953e-05	2.7083e-05
3.8133e-05	6.474e-05	1.8236e-05
3.3904e-05	6.7122e-05	2.3247e-05
4.705e-05	6.6957e-05	4.1031e-05
3.0595e-05	3.4839e-05	2.8698e-05
3.3144e-05	3.2516e-05	2.0749e-05
3.5034e-05	1.9356e-05	2.6375e-05
2.628e-05	3.9375e-05	3.1049e-05
2.1552e-05	2.9409e-05	1.4614e-05
2.6892e-05	3.148e-05	1.1796e-05
2.2621e-05	1.6943e-05	1.6369e-05
1.4511e-05	3.4028e-05	1.6552e-05
3.3453e-05	1.914e-05	2.6997e-05
4.8749e-05	4.0574e-05	3.1457e-05
3.6667e-05	2.1592e-05	2.0386e-05
2.991e-05	3.7169e-05	1.4141e-05
3.161e-05	7.7955e-05	3.354e-05
1.436e-05	5.8285e-05	8.6436e-06
2.5529e-05	1.7009e-05	8.2094e-06
2.7858e-05	2.5736e-05	1.6265e-05
2.373e-05	6.966e-06	1.4631e-05
9.6541e-06	1.0636e-05	7.5875e-06
1.9926e-05	1.2431e-05	1.4315e-05
6.1612e-05	2.1073e-05	2.0722e-05
3.1614e-05	6.0441e-05	2.567e-05
2.8844e-05	5.212e-05	3.027e-05
4.3785e-05	4.3599e-05	3.0361e-05
3.2305e-05	2.5548e-05	3.1809e-05
5.0055e-05	4.1038e-05	2.7981e-05
3.4688e-05	3.4435e-05	1.9444e-05
6.3664e-05	4.9661e-05	2.5114e-05
2.3991e-05	3.4435e-05	1.5228e-05
4.1534e-05	3.6063e-05	2.0951e-05
3.1631e-05	1.3607e-05	1.4198e-05
4.5589e-05	5.5285e-05	5.1374e-05
3.2382e-05	2.605e-05	3.2624e-05
4.2005e-05	2.6793e-05	3.0013e-05
2.3526e-05	2.8556e-05	1.5716e-05
2.3462e-05	2.3463e-05	2.0976e-05
2.7436e-05	3.1244e-05	2.4692e-05
2.6469e-05	2.614e-05	3.5155e-05
4.1544e-05	2.4919e-05	2.5882e-05
2.5293e-05	1.677e-05	2.0146e-05
3.0535e-05	2.625e-05	3.1986e-05
1.8523e-05	1.6907e-05	4.5205e-05
3.0106e-05	2.5595e-05	1.1275e-05
1.5409e-05	1.4106e-05	3.2763e-05
2.2462e-05	1.6358e-05	1.1454e-05
1.1673e-05	2.3833e-05	2.8462e-05
1.5501e-05	1.6261e-05	1.4757e-05
1.2265e-05	5.4631e-05	2.4806e-05
1.5354e-05	9.0642e-06	1.0415e-05
1.3577e-05	1.6253e-05	1.2191e-05
2.3341e-05	2.8891e-05	1.4567e-05
1.6571e-05	2.2927e-05	9.0775e-06
1.599e-05	2.6939e-05	1.8911e-05
4.7717e-05	2.9774e-05	2.4004e-05
3.9922e-05	2.9025e-05	1.7713e-05
6.7614e-05	3.2848e-05	2.2451e-05
3.355e-05	3.4921e-05	2.5402e-05
2.6953e-05	2.8177e-05	1.4381e-05
3.1689e-05	5.1259e-05	1.5888e-05
2.9926e-05	2.9696e-05	2.0225e-05
1.4129e-05	5.0422e-05	3.4047e-05
1.5785e-05	1.569e-05	2.1165e-05
3.5063e-05	2.5921e-05	1.9025e-05
2.0127e-05	2.74e-05	1.9988e-05
4.5667e-05	3.6916e-05	3.9276e-05
2.7625e-05	3.5896e-05	2.0419e-05
3.0534e-05	3.9658e-05	4.3317e-05
2.2853e-05	2.2908e-05	2.3488e-05
1.699e-05	2.9415e-05	1.7053e-05
3.7309e-05	3.3253e-05	4.5507e-05
6.8177e-05	5.4206e-05	2.9171e-05
3.3863e-05	4.6113e-05	2.6679e-05
2.7019e-05	1.7097e-05	8.2369e-06
7.1109e-05	7.716e-05	3.9279e-05
3.2266e-05	4.3014e-05	1.7834e-05
5.9847e-05	2.5031e-05	3.3406e-05
3.3311e-05	3.1651e-05	2.8779e-05
3.6507e-05	3.7425e-05	4.4119e-05
5.1366e-05	2.9697e-05	2.5055e-05
4.3544e-05	4.56e-05	3.6139e-05
7.4616e-05	8.4097e-05	3.9999e-05
3.2178e-05	3.9146e-05	2.1139e-05
3.1829e-05	1.4624e-05	1.7258e-05
2.8207e-05	3.0644e-05	1.9884e-05
2.1165e-05	2.395e-05	1.1419e-05
3.8708e-05	4.0905e-05	1.7032e-05
8.4108e-05	7.7971e-05	5.5739e-05
5.0509e-05	3.7054e-05	2.2124e-05
3.571e-05	8.0778e-05	2.7864e-05
0.00010267	8.6632e-05	2.5738e-05
4.4129e-05	5.2007e-05	6.5132e-05
2.6646e-05	3.9011e-05	2.8599e-05
6.2781e-05	6.8339e-05	4.1114e-05
9.6296e-05	4.914e-05	5.2889e-05
9.4348e-05	6.1252e-05	7.3204e-05
4.2179e-05	4.9162e-05	5.1141e-05
4.9752e-05	3.9842e-05	3.1771e-05
6.9268e-05	6.957e-05	5.5182e-05
5.2905e-05	4.3785e-05	5.2316e-05
9.6491e-05	0.00012238	7.5345e-05
5.4261e-05	4.2185e-05	3.8379e-05
5.489e-05	8.8178e-05	5.595e-05
5.8329e-05	5.329e-05	4.9636e-05
7.6576e-05	6.6464e-05	5.8729e-05
4.9404e-05	3.9483e-05	3.8099e-05
4.3883e-05	2.753e-05	4.0724e-05
5.1531e-05	3.7951e-05	1.9595e-05
5.2552e-05	3.7458e-05	5.5255e-05
4.2383e-05	4.4737e-05	4.0202e-05
6.0926e-05	5.7964e-05	7.7779e-05
6.4276e-05	7.0283e-05	2.9963e-05
3.9651e-05	4.1824e-05	3.7827e-05
2.6891e-05	4.8993e-05	1.0695e-05
3.3793e-05	2.143e-05	3.2045e-05
1.7967e-05	2.9546e-05	2.6294e-05
3.352e-05	3.2809e-05	2.7304e-05
2.1899e-05	4.0025e-05	1.9299e-05
2.0181e-05	2.4562e-05	2.4292e-05
1.1468e-05	1.6292e-05	1.1487e-05
9.9686e-06	1.4626e-05	4.2931e-06
1.501e-05	2.0303e-05	1.7275e-05
4.6515e-05	7.4454e-05	7.108e-05
1.2884e-05	2.3182e-05	6.8567e-06
2.1523e-05	1.5713e-05	2.2821e-05
7.6334e-06	1.784e-05	1.5053e-05
1.6891e-05	2.2566e-05	2.3008e-05
2.2809e-05	1.6218e-05	1.2517e-05
3.8528e-05	3.4374e-05	2.1738e-05
1.7059e-05	2.6313e-05	1.5334e-05
2.4976e-05	3.5904e-05	3.3062e-05
2.6042e-05	1.4199e-05	1.6401e-05
2.6404e-05	2.2774e-05	2.4211e-05
1.7338e-05	9.916e-05	1.2221e-05
5.1769e-05	1.9e-05	1.5633e-05
1.9377e-05	1.7236e-05	1.6186e-05
1.5372e-05	1.5422e-05	2.5117e-05
3.0109e-05	1.7155e-05	9.1393e-06
2.0408e-05	2.3978e-05	3.2343e-05
3.9751e-05	2.4923e-05	0.00011216
2.376e-05	2.8462e-05	4.482e-05
1.7034e-05	7.0397e-06	3.742e-05
1.873e-05	5.7979e-06	1.5786e-05
1.9899e-05	1.1053e-05	2.3497e-05
2.7267e-05	2.5408e-05	3.687e-05
3.326e-05	4.0069e-05	3.3973e-05
1.2308e-05	1.5381e-05	1.0507e-05
3.0565e-05	2.8103e-05	3.4559e-05
2.7845e-05	1.4334e-05	2.1487e-05
1.8497e-05	1.3936e-05	2.3051e-05
2.3331e-05	1.8052e-05	1.9199e-05
2.2846e-05	9.3126e-05	1.6371e-05
8.4907e-06	2.1298e-05	2.0082e-05
2.751e-05	4.3209e-05	9.0572e-06
1.4402e-05	3.2436e-05	4.118e-05
2.1189e-05	1.9039e-05	4.6962e-05
1.2668e-05	1.9498e-05	2.6822e-05
1.6738e-05	1.6761e-05	2.9329e-05
1.2138e-05	1.4669e-05	1.3234e-05
1.1622e-05	2.2393e-05	2.4582e-05
8.2633e-06	1.2131e-05	9.7044e-06
1.1503e-05	1.1432e-05	2.0839e-05
6.9574e-06	1.2454e-05	1.247e-05
2.1734e-05	3.5679e-05	1.9329e-05
1.8438e-05	1.6921e-05	2.2518e-05
1.3658e-05	2.3381e-05	1.5829e-05
1.8192e-05	1.5005e-05	7.4123e-06
1.0058e-05	1.7157e-05	1.0149e-05
9.6562e-06	6.9098e-06	9.7756e-06
1.3831e-05	2.5595e-05	1.2971e-05
5.3492e-05	2.3438e-05	2.8155e-05
3.1302e-05	4.6783e-05	1.4988e-05
2.947e-05	3.5286e-05	9.66e-06
4.2634e-05	3.5752e-05	2.9677e-05
9.1186e-05	3.7235e-05	8.9353e-06
4.0663e-05	4.5131e-05	1.8026e-05
3.3161e-05	2.6411e-05	2.3816e-05
1.3675e-05	1.5411e-05	1.1264e-05
